gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b1144,35371,29305,48162,42040,29665,38037
b1813,39276,31279,41457,44448,29517,36024
b4740,78637,46854,33730,21026,9901,31647
b4125,35862,36476,52654,34317,32273,30024
b2379,51505,43716,40554,30959,19813,35005
b3450,39010,31784,18228,67855,22195,42196
b0762,49360,46953,41606,19608,25894,37522
b4818,31109,42744,28239,60074,6093,51934
b3023,41242,29510,28493,52775,29272,38729
b0393,19716,40635,51060,38431,34923,35213
Novel00102,27384,48841,27965,33315,43744,38572
b4761,30658,43745,31309,34634,55729,23391
b2024,27470,29539,37512,39522,44000,41273
b0708,52301,26116,18607,39296,38760,43397
b3725,31886,32498,31012,41325,38541,42775
b4824,39174,24843,77048,18156,40280,18393
b0780,32775,33575,37673,43547,30082,39336
b0208,42771,36653,39874,38439,26998,32203
b2428,23780,27294,25868,42626,62701,33957
Novel00015,37688,40091,42673,35497,23930,36152
Novel00354,68155,37264,31388,26817,19905,32094
b0160,45987,46175,35104,29063,28965,30316
b0886,29483,33888,33082,41064,37804,40087
b0666,22894,19600,24939,44564,62550,40847
b1339,51392,52760,51756,18740,17434,23310
b4596,48630,31803,44144,28877,31252,30444
sRNA00013,52885,53660,48007,44118,3107,13243
b2886,59843,49381,73630,5012,10485,16249
b4535,44071,46580,41487,15886,30210,35254
Novel00269,10888,18880,25039,91742,43524,23301
Novel00084,42722,39356,47762,27511,23384,32517
b1225,33905,26368,36704,18474,44217,52598
b1206,23085,26251,30480,46978,53823,31334
Novel00159,41258,47571,60150,21729,19834,21133
b2468,22347,27355,35965,26305,61990,37706
Novel00036,55761,58689,49679,30538,3443,13450
b1181,41209,38474,38101,28648,34638,30456
b0124,58319,35838,30987,49820,13646,22847
b2208,28134,30828,48168,14359,59322,30433
b3208,42802,41405,52682,18324,21739,34289
b1046,53555,44576,43438,21201,19885,28521
b1530,27962,25057,52605,21975,23573,59747
b2251,40140,61407,53716,16110,19330,20207
b0807,36322,34008,36769,33183,37710,32858
b0979,58916,34806,33637,8731,35255,39456
b1971,55780,37375,40284,24876,21025,31131
b4413,23903,68212,51533,12463,31600,22446
b3614,37644,37381,44173,29233,37061,24659
b4795,26116,46925,34243,44380,37723,20437
b2611,23594,26254,37379,38374,46885,36996
b0402,19245,22456,31212,42902,45683,47951
b4638,82957,29592,18826,19224,45696,12984
b0915,27148,31091,32912,44824,44548,28177
b1442,30129,19760,11212,48916,53603,44812
b0376,30903,36782,34685,38945,35823,31164
b0184,19233,22917,20904,71919,49112,24097
b4764,89015,44828,15844,19414,6153,32780
b4372,19161,22278,28216,55651,42407,39985
b1443,33705,20671,8253,33913,44753,66216
b1753,26009,30544,25067,46877,38205,40706
b1053,53015,47013,52819,12085,15195,26983
b4816,20567,16769,48007,51063,31073,38626
b3822,23216,35370,42498,33551,37526,33922
b1825,28769,29113,44451,41276,38302,24141
b2434,30208,22044,24792,49193,30636,48574
b2247,48383,35735,37684,14633,27569,41316
b1608,21056,21194,24892,47659,47257,43224
b3974,24098,42495,49639,33892,29080,25936
b3050,45050,59623,78741,7197,7398,7095
b4044,34363,32444,31077,32947,40530,33108
b4212,42105,36971,48721,24124,17535,34759
b1752,32369,28185,33677,27349,48497,32266
Novel00092,57144,52307,40128,16490,18530,17718
b0905,6807,11141,17629,66947,67140,32525
b3159,12835,15643,24213,53119,63631,32392
b0785,29964,42570,24021,27865,22636,54449
b1335,37922,38022,41866,18050,31916,33685
b0314,75142,45508,31705,26089,7868,14894
Novel00185,37537,43465,40407,24046,17148,38571
b1145,21676,19874,25841,67902,41891,23789
b4398,22227,24303,26902,52750,34901,39825
b1853,24315,30261,28326,60289,34824,22833
b0898,12427,18973,29943,29758,67204,42357
b2706,9304,6987,6223,101104,67326,9656
b4461,19176,27883,31209,37803,46598,37301
b3148,31161,32183,29095,29709,44334,33442
b2219,43516,44515,57019,12342,20154,22199
b2822,35267,34294,34009,33975,34680,27221
b3869,16621,20123,23622,62442,46018,29955
b3570,42736,32318,29289,41742,17702,34914
b2392,72136,53595,41846,12463,6521,12025
b3206,24538,32555,34584,32321,48374,26074
b2306,47146,47014,32253,32142,9434,29729
b3196,38754,31720,39924,26565,32090,28606
Novel00272,36836,42861,36124,20349,30726,30575
b1981,33865,42272,35722,27544,27959,30041
b2015,51748,42553,38715,20689,18878,24742
b0481,28646,31092,32004,42382,30102,32763
b0571,26546,38980,40707,24367,33845,32430
Novel00173,25301,34735,37367,28617,34834,35831
b1217,35867,16696,18704,44564,47081,33681
b3788,17001,22296,22475,63685,46406,24645
b0579,26753,34992,32525,25241,36210,40376
b2441,29510,27209,26083,31672,22586,58826
b2767,33771,37907,25138,18782,49408,30444
b4517,32420,32767,37706,42963,29466,19979
b2777,33840,34686,43101,31367,23351,28822
b2586,59850,51756,45932,10213,11509,15839
b4241,37935,39623,45070,17193,22289,32829
b1299,34435,35461,36421,39532,19490,29370
b2806,22416,28786,27324,47640,34714,33679
b2197,26810,36682,28671,15064,55349,31728
b1262,59279,52818,46174,10348,9582,15436
b1768,24164,32911,33650,40278,33881,28621
b1071,41373,45059,45176,17090,22724,21959
b2832,14814,17380,22412,46686,60275,31763
b3339,15620,21651,25387,56156,44578,29616
b0714,31384,30701,37783,30019,26679,36160
b3873,53550,50084,40780,10619,25657,11981
b4003,66706,51218,36743,12097,13003,12788
b1036,17557,21813,24068,53803,43263,31964
b2928,39503,33585,34515,29007,26765,28981
b1639,30983,33030,19882,39365,27307,41636
b4321,12854,15471,13931,99846,27397,22417
b1871,16685,21910,25518,48541,34846,43599
Novel00224,54207,42377,61569,897,18671,13374
b2685,25699,35882,36970,27164,33113,32035
b4687,28293,57967,41487,13617,24935,24524
b0482,42131,34592,39049,22660,29119,23113
b3651,26570,26733,25511,49198,39405,22792
Novel00222,41921,41411,49763,10835,15158,30786
b1822,19805,30846,39117,31621,38170,30042
b2152,44147,38954,33165,22753,21064,29448
b1626,11193,14069,21046,37793,58483,46922
Novel00240,55691,26289,26987,20086,14762,44432
b2236,16591,21701,21964,52384,36557,38951
Novel00059,38805,29530,38244,28518,30617,22211
b0848,25650,17745,21167,14589,65353,43356
b1685,55963,26617,45721,9726,32882,16642
b0403,13986,14505,10756,35651,86030,26541
b1135,31537,31538,39883,27546,28270,28602
b2800,46247,32865,34326,13806,34286,25802
b4750,25463,24222,37339,16340,39705,44144
b2036,10379,27341,26236,61608,28709,32838
b2321,24956,33672,41773,28915,29482,28089
b1447,39958,29439,30938,17974,30383,37890
b3890,29783,30628,51879,24622,20574,28724
b1601,39515,38236,52413,12196,21766,21272
b3348,39443,29097,29958,31897,26249,28724
b2671,49053,29649,14379,28418,29272,34547
b2198,32739,28747,24384,15757,62147,21284
b4085,1773,4096,2759,123783,35940,16411
Novel00248,6965,17046,10224,1134,111814,37214
b4245,40304,57330,62402,9558,7470,7074
Novel00351,56048,48670,48978,6144,12708,11575
b2964,25664,25480,25206,29248,38811,39640
b1498,22310,25706,23105,38593,22248,51934
b4679,25183,3993,3810,78783,42541,29561
b0844,19011,18290,17846,62026,39413,26981
b3085,40923,30943,58738,17994,17263,17408
b1110,51906,51859,21633,7035,13810,36787
b2474,34802,30527,31592,31002,29285,25783
b1138,23255,32586,46531,16166,21156,43205
Novel00331,30850,31861,21603,30638,39619,28142
b1289,51790,42633,44300,10386,23261,10288
b4373,10648,22509,29713,47156,44837,27775
b4728,37394,22867,16972,37137,35311,32606
b2177,42930,35570,41174,13639,23284,25629
b2008,34291,34044,27653,20599,30663,34702
b1435,11141,19743,24060,50469,42128,34255
Novel00085,51924,33538,25604,21836,28249,20467
b4136,27097,36737,36754,24539,30286,25835
b1789,42592,33388,28281,19191,34063,23701
b1013,37519,41988,40319,23206,16047,22020
b2449,38576,29015,22395,25882,20557,44228
b1834,33798,28266,34933,27078,26071,30104
b2382,47256,40456,37488,15426,19013,20258
b3434,27007,29642,32328,24139,36618,30098
b1224,20623,20513,18592,29557,37804,52527
b2267,32433,34119,30480,24935,30939,26515
b2268,28613,23199,26670,36845,37572,26508
b2203,15670,33165,24537,8442,51098,46351
b4006,12861,28265,34621,32295,48271,22488
b1826,53865,32606,36672,22978,15105,17244
b2838,42989,51913,40291,10673,16853,15597
b0495,29509,39542,40297,14271,20806,33734
b0835,5451,11255,19792,52218,56359,32833
b2600,21211,26753,26813,39103,30187,33639
b3621,24606,29520,25837,31531,37061,29142
b2142,44071,28430,35867,19721,34377,15222
b2421,17783,34016,28250,35206,30324,31946
b2803,25095,43015,36989,20468,35256,16682
b4354,24095,27519,28567,8261,50489,38480
sRNA00016,13991,42588,33020,29179,39458,18393
b3714,14097,21807,26312,35446,55969,22765
b4595,39512,20238,37706,22538,29466,26639
b2311,29690,34715,46322,19135,22896,23234
b4244,32815,53719,51609,15916,8071,13616
b1958,23812,30140,31203,29903,26571,33721
b3920,22036,22079,32271,34314,29779,34487
b1452,42162,45475,35560,26887,11850,12938
b0802,32420,18632,27590,34746,30359,31078
b0537,33167,32846,29970,25163,25494,27874
b2218,25236,26713,28243,38571,30038,25673
b3574,28654,27454,32985,32911,25071,27297
b0399,42921,25761,24583,25576,25669,29749
b4571,18742,28509,30175,40563,33115,22996
b1533,51122,41177,36094,17566,9322,18577
b3740,17798,22036,26927,44189,35854,26794
b2555,21480,26304,24205,34328,32640,34314
b3232,25005,33151,31636,30529,29889,22894
b0210,30793,18543,21285,39475,38593,24406
b3796,59525,19600,22860,28648,10089,32248
b3635,7400,13457,11063,69748,37979,33108
b0624,32135,23581,36672,22659,33177,24141
b2127,66227,29094,19238,21597,12310,23519
b3550,25183,27758,22135,29179,35583,31907
b4004,47727,34018,30049,18854,21794,19226
b2135,61759,27378,26943,14589,12155,28716
b3743,26500,37630,33120,34976,16924,22360
b0745,18556,30890,27372,45150,22487,26138
b2798,27049,40591,32597,23343,18702,28247
b2419,40898,36668,29871,10784,33145,18982
b2839,30322,30277,35560,25400,22575,25998
b1248,32586,25916,32489,28595,18832,31603
Novel00206,10316,17317,12945,64334,38775,25928
b1065,33536,27879,42487,8819,17220,39571
Novel00019,43510,32002,48455,9043,16999,18955
b0158,31471,29100,28368,22644,25604,31620
b2370,36836,34340,43367,12651,22523,19023
b4221,26909,22359,22733,37381,32101,27240
b0961,13409,24384,26133,29061,42404,33330
b4063,21230,14785,16174,50865,33078,32396
b0951,23311,20437,22819,43539,28025,30263
b3955,10776,17310,26209,48130,38707,27208
b4236,31616,26885,30439,25975,22376,31039
b3362,49318,24954,20955,18966,17571,36458
Novel00164,39743,38044,39045,4721,23684,22833
b0887,23744,26952,28889,22818,29983,35132
b3930,17305,20260,21923,43891,35532,28572
b0465,15359,21491,24172,38044,38899,29387
b3467,34278,25619,30226,31999,19852,25291
b3789,16189,18062,12519,57802,37697,24962
b0885,29756,24975,34274,23641,22699,31464
b1845,28140,20341,20265,36272,29777,31646
b3235,24099,30146,28618,26966,29095,27280
b1600,18303,19243,27545,18081,30988,52014
b0483,36597,31871,34625,18992,17717,25170
b2086,21154,20868,15113,45071,28657,34028
b0978,44727,30499,29519,5711,27252,27108
b0908,11944,17108,16077,50395,40536,28750
b1722,3948,9721,16445,46501,58953,29008
b2126,20284,28346,35023,24423,27922,28572
b3182,18317,23388,28009,31791,33045,29899
b1711,20306,27008,34908,25984,28033,28181
b1518,32107,23626,20346,22741,25628,39252
Novel00080,20143,34545,29629,32299,21899,25128
b4093,32825,30839,16186,24510,31073,28161
b3447,23565,17125,10099,45280,28167,39319
Novel00030,32430,30009,29324,19738,27025,24766
b3772,24531,27568,22372,25383,26246,36965
b1585,33720,26651,29484,24476,24037,24680
b0148,22707,25533,28514,30209,28452,27454
Novel00263,11521,17569,26394,51868,34007,20778
b2731,16619,14841,14701,25819,72714,17358
b2037,7063,14780,14746,75809,28011,21356
b4312,9647,13626,11146,64222,24993,37885
b0032,17337,42324,66850,13119,9736,12102
b0673,52656,37022,29095,0,6053,36548
b3954,32898,37986,37000,12945,16777,23704
Novel00008,27225,28488,29657,28863,25794,21092
b0604,12035,21550,16923,38225,38894,33463
b4290,39630,47540,33670,14657,16345,8983
b1754,14653,22129,15221,37700,41271,29079
Novel00271,21697,25153,32004,28438,32268,20374
b0069,27465,26834,27250,36928,21485,19793
b1428,38995,23076,20064,28233,21222,28012
b3630,10824,6935,15842,61122,41859,22611
Novel00215,38738,31864,32106,18864,9731,27766
b2836,25790,31985,29115,25758,25751,20463
b1291,23079,20433,15632,41838,27537,30174
Novel00096,29381,18084,18826,22828,30464,38951
b1706,28215,19955,17817,42641,23678,26035
b4566,28697,25998,28531,27550,18668,28873
Novel00233,29274,28725,29476,21388,22043,27356
b1733,36902,30184,29657,16994,21130,22955
b3676,37486,26021,24831,20777,22323,26163
Novel00009,30394,33538,23176,37188,15001,18266
b2332,34528,28152,28422,24749,21358,20139
Novel00005,29465,30928,31820,25782,20596,18605
b1977,37112,39716,40006,12900,16354,10891
Novel00141,24224,28975,26562,27345,24732,25000
b3239,51658,19656,8792,28281,21057,27287
b2307,35159,42098,26336,22903,9101,20779
b2821,21540,24378,26310,25367,34365,24295
b1870,10662,7889,17422,50898,41556,27590
b4777,32837,13152,18826,13216,24371,53557
b4084,7203,6311,6022,88421,32577,15308
b2565,17169,15872,19756,39673,34100,29066
b4581,27964,25111,25993,28149,17942,30461
b3174,34446,40477,31269,12678,26787,9514
b3398,30206,36348,37458,16352,18112,16352
b4310,5414,3636,5349,99745,23579,17047
b3628,10773,10248,18521,55034,35389,24678
Novel00197,43653,35158,27062,8988,25068,14711
b2965,9986,20804,31165,35744,33023,23482
b4326,17494,21761,16287,33054,34394,31170
b4107,34542,16240,14056,20425,19596,49215
b0491,28477,28808,41031,18697,13943,22921
b4218,23610,29445,28575,17690,22542,31901
b3402,22789,26053,20594,42200,18194,23799
b2442,25079,35923,28457,21895,18634,23551
b0995,26710,27101,33944,25111,18832,21738
b4120,41902,33962,31509,8791,14641,22468
b0842,20016,24616,26216,27233,22177,32625
b0980,44105,26851,30058,10566,17582,23576
b0007,26855,23554,26279,25349,29966,20591
b3660,27664,25226,35330,23343,19169,21857
b1250,32192,26745,33178,15050,19824,25478
b1303,29921,30520,33215,21678,17475,19635
b4131,4596,8978,13112,20710,15913,88781
b3728,21168,21102,24441,28371,28656,28147
b4211,23750,23371,22489,23628,26526,32108
b3025,32853,30489,36854,14112,18597,18561
b4359,9230,20412,28276,35022,30978,27518
b4337,27451,22984,31797,15406,27344,26449
b3082,21983,26541,25327,34385,26453,16673
b3626,11094,15829,16994,50972,37276,19044
Novel00232,27681,28757,29426,24814,11877,28388
b1491,21768,27186,32732,29616,19656,19438
b3884,19737,18988,22802,38979,25301,24431
b1671,2899,6016,11481,9526,101720,18063
b0849,33480,27948,39695,18050,15055,15399
b1282,14016,27692,31809,35603,24232,16200
b1620,22442,32104,40744,17626,17062,19466
b2786,19118,22687,31749,23514,27726,24498
b3773,25437,29261,28997,25086,18595,21850
b0790,27993,12984,10080,43423,16311,38235
Novel00067,20685,21426,20029,36589,16813,33453
b2213,34429,21729,22989,23014,17798,28756
b4012,34939,40412,30995,10213,11198,20506
b4536,25708,23756,22003,41361,19421,15864
b4271,24274,26329,25663,24078,24786,22934
Novel00220,32040,26835,31518,10294,26438,20737
Novel00339,3581,5649,8970,12447,112979,3959
Novel00241,32289,30905,26397,7668,14317,35971
b4770,16453,31302,49073,21242,22787,6622
b2023,16704,24685,23286,27164,29443,25769
b3155,37235,30439,27991,17796,21023,12566
Novel00280,29265,32477,24035,16954,23336,20938
b2823,37542,42440,28152,14373,11509,12773
b0316,27397,31812,29843,14974,20482,22178
b1439,22427,20380,24453,33272,22968,23178
b4087,920,766,731,96889,35371,11770
b1429,23966,25500,28201,20487,21279,27006
b1760,33578,22727,25791,21098,21057,21829
b3071,17798,10212,12309,45564,26641,33161
Novel00065,12909,19239,22656,41382,26800,22629
b0046,22243,24001,15972,29541,18433,35228
b1606,25114,15076,21026,27968,29655,26560
b3661,34224,25594,27940,14814,15935,26883
b0039,28687,33303,36400,12866,16583,17379
b2664,39883,15681,21240,29020,16638,22721
Novel00239,20410,28113,30368,8104,29943,28078
b1524,14833,16461,20887,31464,31006,30358
Novel00270,7597,10765,11853,60904,34247,19545
b2668,28205,24594,29261,19141,18940,24594
b4349,9424,18773,17411,47402,28728,22801
Novel00082,33213,26386,22860,18268,23804,19878
b2604,28447,28153,38343,13284,21273,14571
b0764,32447,35968,30613,10301,12384,22312
b0198,20755,26923,19819,32043,23519,20756
b2902,18481,22539,22584,22731,36336,20915
b4298,19068,29984,15013,21913,27952,29417
b2499,13926,21002,24666,24912,45203,13556
b2958,19832,21194,22448,19404,34958,25061
b0232,35976,23956,20683,33764,13740,14640
b0476,21117,18341,15335,21191,45639,21037
Novel00302,31303,28209,26920,17180,18876,20112
Novel00225,29990,26441,41832,4577,16762,22667
b1535,29084,30301,31430,12241,19530,19136
b4575,37051,29650,36569,15843,11403,11183
b3753,22723,25162,24656,24189,19245,25673
b4723,10260,15970,26247,25937,37814,25400
b2817,15885,20995,21438,32739,21558,28514
b4797,11752,25153,29337,26553,23305,24831
Novel00014,11884,22610,37758,17901,20948,29760
Novel00120,29540,31725,36329,7287,15957,19686
b4787,18888,19963,19050,24802,24045,33502
b0635,12883,12431,19182,37757,38147,19757
b0945,7672,10449,20577,33577,43798,23906
b3084,8217,14011,20126,32227,39901,25333
b0324,25366,25341,22100,21799,16514,28488
b3625,11349,16073,16025,45409,34007,16578
b1745,38693,16719,7501,44589,9248,22663
b0207,11840,12723,13335,47405,23382,30678
b0005,29677,32183,36099,14029,12032,15049
Novel00042,17506,17815,21065,26605,26552,29438
b0056,16518,13910,25564,28614,31503,22123
b2380,17961,17282,26011,24539,23241,29052
b0502,36963,27497,32693,10213,14200,16465
b2753,15624,15832,21737,32822,31582,20413
b0272,17652,19884,19397,26641,22517,31843
b0730,18531,25977,23018,25086,27076,18088
b2963,13548,17856,18225,38013,25463,24524
b3473,26486,20376,18393,25858,20154,26231
Novel00079,11028,17961,23046,36622,26151,22648
b3513,30599,30844,24598,3704,13953,33737
b4481,16159,17235,13335,38467,27477,24524
b1808,21494,23692,25037,22573,23415,20963
b0906,23657,15486,10391,38551,20850,28187
b0033,12857,33465,42166,20805,12103,15619
b1628,8829,12454,12713,49740,31932,20871
b1385,33376,24818,23470,19200,14087,21520
Novel00327,23049,19516,20233,25179,21207,27114
b3353,18094,19834,18302,36298,26730,16991
b4387,31157,23918,24810,19000,18307,18992
Novel00228,29446,30479,28479,11971,16632,19013
Novel00037,29381,31554,26670,10542,20047,17800
b4191,26583,26395,24130,19615,20140,19050
b0412,26443,25774,25781,13617,16112,27590
b4592,24642,32456,32693,15813,10024,19580
b3960,12317,12815,10132,46202,26912,26747
b0457,34666,23569,28166,15329,14425,18785
Novel00318,45201,38697,22567,14140,9959,4245
b1252,25953,27715,22003,25021,21147,12645
b0308,2026,12528,9657,35744,56253,18076
b4086,1797,1880,1468,86448,31517,11137
b4543,18008,20736,29251,21743,27565,16910
b1993,32287,22113,24912,14140,14797,25771
Novel00324,39116,33494,34917,7918,6683,11888
b0831,23543,20574,15290,25947,16363,31454
b3571,5642,5036,5594,9353,102507,4972
b1024,28072,30577,30235,5865,13845,24380
b4475,29294,19951,16836,20365,20318,26206
b2575,15765,26358,29489,17934,22316,21085
b1758,26400,22413,24222,16972,15762,26924
b0147,22575,23369,30136,15694,18433,22446
b4487,27244,22867,13093,38251,18362,12541
b0266,24609,27709,31001,12220,15050,21695
b1833,27184,21026,25549,22239,16335,19854
b0394,16872,27118,18132,27099,16921,25678
b2238,26400,40505,28603,6512,9007,20792
Novel00139,27342,24298,25473,14256,27903,12500
b1906,19097,19564,23337,13787,35605,20003
Novel00011,22203,24565,24086,14505,18527,27430
b0846,21010,20922,28309,27614,16781,16646
b1508,29051,23866,25771,33965,9892,8680
b3249,19827,18518,19307,26565,26689,20312
b1511,41609,27580,26620,10001,10241,15068
b0231,28212,22073,19094,23210,18244,20065
b3058,21976,18632,36861,21920,15579,15702
b3795,24675,30610,23438,21132,9752,20782
b1069,12510,14957,16356,28085,36111,22309
b0837,33488,25995,22655,11091,12112,24623
Novel00284,36443,35473,20772,8838,3735,24672
b0398,13188,25369,29796,18235,23505,19815
b1770,22297,33140,35842,14047,9211,15267
b0879,22364,19034,15698,24296,23780,24487
b1507,27049,26237,30239,15840,9395,20646
b3792,14232,17292,15862,32817,24715,23819
b2184,24025,22282,32077,16284,16587,17391
b3008,28490,25690,16568,23417,19094,15328
Novel00329,30368,26774,32946,12873,14362,11129
b1599,14957,13212,19882,16340,18832,45147
b0869,19218,19921,19458,23979,21606,24177
Novel00112,28171,24362,23635,13353,13543,25252
b2554,11620,17460,17860,27356,27582,26412
b0130,18918,18814,18864,26602,22989,22072
Novel00289,35718,29592,12551,16821,17263,16229
b1750,6198,12500,18681,23441,42393,24912
b4802,17806,16938,33944,19806,14124,25082
b0950,19400,15378,15058,29221,22797,25610
b3624,10345,12990,12772,40563,28447,22150
b2350,6799,16168,18515,16543,43657,25538
b3551,18505,21195,17483,25466,22167,22341
Novel00363,27912,23756,32004,6128,19421,17933
Novel00311,23700,20178,24568,17188,17793,22942
Novel00033,17423,28273,34423,17100,14453,14437
Novel00136,32052,34300,27277,15319,5297,11287
b1952,20520,19519,24554,21398,13975,25400
Novel00328,7715,12934,6215,43241,30427,24813
b1195,37331,15782,18199,21627,12186,20124
b0746,11598,17651,23161,24188,22487,26138
b4385,24484,17121,12134,33950,17380,20009
b4449,25300,29501,20744,18723,10070,20692
Novel00211,31268,44102,34745,4497,3801,6581
b4641,26609,14765,15096,18498,20520,29152
Novel00113,41513,29200,18046,9349,11852,14550
b3427,22504,24380,23833,13906,20936,18785
b1382,32224,20736,37855,15154,6682,11570
b0244,0,17651,33689,25800,14310,32672
b1297,27704,16190,12179,43787,12591,11666
b3778,7323,11113,16224,32304,31811,24970
b3700,8535,11086,12516,38796,34719,17725
Novel00207,20288,21015,16780,15045,14305,35564
b3524,28825,19608,11569,24558,13569,24819
b0868,20862,13891,20200,23084,21757,23019
b0750,22627,16062,21152,27468,17412,17918
b0715,16500,25145,43253,11705,14542,11226
Novel00310,10426,15428,15774,43912,14173,22535
b0803,40275,15701,16781,19737,9892,19840
b3819,18994,19009,19217,20631,24935,19322
b3693,20456,17933,17841,24817,19089,21846
Novel00340,33466,27087,19320,21122,4140,16816
Novel00091,74060,27783,13256,3626,0,2939
b1798,19035,17320,24792,16302,23585,20466
b2180,24281,22464,21034,17188,18077,18428
Novel00303,7069,15970,21256,32250,29983,14936
Novel00121,21125,20095,11902,13673,32743,21890
Novel00252,13881,19806,39061,5790,23244,19552
Novel00105,13742,9524,9682,39440,20704,27098
b4210,38323,26386,27499,7992,8042,11824
b1956,28289,21171,23602,12870,14208,19923
b0199,16399,22748,18762,28500,16109,17484
b3939,14576,17043,16264,30295,26229,15542
b3606,13761,26179,27008,21976,19011,11874
b2160,15540,19864,17927,24645,21400,20369
b1735,30531,24069,30182,11485,10321,13157
sRNA00004,9040,12899,30773,36137,15935,14856
b4297,17557,15593,13660,20550,24237,27926
b2561,15365,14221,8670,33055,30012,18133
b0047,15613,18182,13571,31115,15011,25857
Novel00196,28293,24843,19756,12860,20140,13284
b1290,14854,12052,8725,35535,25798,22154
b2067,27999,21429,25802,15070,13064,15416
b4778,19587,18632,42673,5447,13810,18393
Novel00297,15844,20783,16048,16986,17786,31088
b0634,12354,12204,13946,39749,26383,13535
b4402,31256,27354,22698,11299,5509,19959
b0276,33475,27948,27326,6529,11249,11534
b3872,29753,34906,27908,5171,14422,5588
b1106,21581,19106,19009,19608,21092,17256
b3535,19587,16858,25400,22046,19729,14014
b0515,8074,16214,17102,27130,23127,25905
Novel00299,14467,13252,22860,22908,25265,18617
b0350,18499,21530,16595,21484,18606,20437
b3471,11646,14100,14657,22817,29860,23862
b4732,14690,13974,26670,23343,18496,19707
b1383,28572,23076,22511,16115,13304,13162
b4357,9633,9530,12767,39779,23942,20986
b0150,31737,26977,20252,15455,11009,11139
b4823,48968,9316,26670,13617,8631,9197
b0546,23195,23956,29678,8754,13239,17425
b3476,2350,7772,7112,32369,31961,34369
b0060,22485,16897,15444,24489,19553,17033
Novel00209,20995,21231,21977,18672,14003,19005
b2577,21186,18822,19957,18758,20962,15953
b1625,8977,13198,7408,24964,39561,21459
b1242,22036,21996,23707,12293,17263,18138
Novel00333,22750,19082,18210,17607,21137,16628
b2200,26855,17705,18585,9982,23434,18726
b1124,6209,6961,13285,46554,29705,12077
b1596,12933,20593,28202,20034,13876,19141
b3105,23190,20564,28722,14482,10392,17348
b1328,16257,15651,16713,32272,23650,10116
b4546,14489,13017,21190,22943,24121,18897
b0068,11286,18746,9757,18308,20052,36338
b1617,6713,4535,6623,59855,22293,14160
b2820,14131,15524,17615,26703,22233,17848
b0825,29780,29592,30653,6285,8436,8989
Novel00194,15476,22617,21072,15747,16863,21931
b3629,7157,8779,11967,40719,31206,13795
b3623,10505,13584,15794,32863,25460,15413
b1113,15011,17936,15952,17053,28395,19253
b1488,29381,25355,14023,23584,10678,10524
b3647,34670,31186,25672,4733,8585,8557
b4196,16518,14425,14011,17884,20286,30006
Novel00098,25453,16141,25672,10486,18278,16820
b1627,10298,8356,11548,28216,30433,23892
b2173,13574,14951,17186,30048,19204,17778
Novel00353,41903,25388,12719,7886,4116,20677
b1643,26034,21226,28358,11893,10489,14668
b2536,18556,22947,23863,13868,17172,15973
Novel00073,21251,17458,11399,19474,18303,24491
Novel00192,26731,28466,23446,11488,8750,13301
b3698,29602,15130,11631,20272,16354,19085
b3585,30918,24938,30199,6410,8446,10696
b0449,20972,20985,21731,18775,16653,12448
Novel00070,23566,30549,20134,10119,4683,22347
b1736,13058,25798,22795,24789,17263,7546
b4155,10635,9602,14562,25939,30660,19635
b2791,12383,16276,16350,25199,24208,16491
b1125,6813,10531,14302,33598,32837,12795
Novel00148,31080,19867,22344,12100,14682,10740
Novel00247,19816,15300,11797,24242,14403,25254
b0355,6341,9249,8634,55104,20119,11314
b1253,10162,10927,16844,25800,30762,16181
b2366,6632,11104,9031,40850,15782,27154
b4311,1229,0,446,95545,9968,3232
Novel00134,38092,28650,24928,8006,5465,4991
b2312,9871,16349,18870,25188,23950,15812
Novel00158,19942,31868,22809,12754,8788,13857
b1609,13540,15069,17207,23531,26252,14367
b4156,7155,12719,15012,22830,29564,22579
b2137,22672,14744,5460,25089,17535,24331
b4005,6013,14559,17367,26695,27460,17709
b2819,11965,13217,13664,26965,22450,20840
b2825,28756,30327,25819,7388,8540,8218
b4353,19011,16440,20395,15018,25133,12984
Novel00077,30714,20390,29333,9786,7613,11116
Novel00259,7101,8810,17095,23179,33468,19134
b3354,21734,28331,17537,22943,13479,4535
b3677,26247,29066,20625,11438,8286,12875
b4377,19697,19048,14900,14377,17504,22966
b4597,16272,25798,32004,16969,7171,10187
Novel00217,15122,18495,15688,15319,22467,21098
b2035,7553,12932,15358,36650,18639,16880
b3726,13652,9410,18499,28746,20402,17279
b1292,16619,12233,12572,26821,17437,22109
Novel00273,23072,18346,27652,9774,13344,15234
b1218,13424,16624,9427,28701,21876,17125
b0765,19310,24544,24026,8448,12617,18133
b1790,16299,12240,17131,25494,14743,21146
b4642,40996,23398,35974,3800,1204,1283
b4793,4897,6987,2223,28936,47473,16094
Novel00268,31250,28393,26913,4735,7768,7525
b3921,20387,14830,24675,13895,16206,16516
b2701,8279,13588,12672,24036,20315,27590
Novel00054,33783,29506,19515,5978,5549,12113
b4367,44909,27842,15008,8698,4726,5245
b0001,24039,20326,26670,18568,11770,5016
b1381,23772,17468,21094,17547,12888,13544
Novel00229,15820,24078,20926,8799,10756,25892
