gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b2247,37850.280889442605,32835.11880636287,34987.43347665489,19097.22724934468,32544.38743414706,43814.24135421682
b1608,16472.221945892223,19474.11523666027,23110.794875833075,62198.78039202611,55785.48793846304,45837.61177981092
b3974,18851.994892292496,39046.54746540899,46086.96556489949,44231.751926111516,34328.078152453716,27504.263814574682
b3050,35242.85707933343,54784.617002708095,73106.50407030259,9392.6566331944,8733.119744561644,7524.011095173017
b4044,26882.35955198967,29811.182161847966,28853.212773431806,42998.45186798053,47844.46380739164,35109.930844113915
b4212,32938.967754169455,33970.8178925435,45234.6551962664,31483.73608714488,20699.5478130425,36860.76133292726
b1752,25322.442637090873,25897.798336570242,31267.16370855819,35692.617237909355,57249.27118843012,34217.017899485916
Novel00092,44704.05826729033,48062.30752495937,37256.5473556737,21520.75974452906,21874.115824104792,18789.348637670966
b0905,5325.152677891735,10236.912232312545,16367.515782824252,87371.15237216416,79256.78016353997,34491.67876962684
b3159,10040.889469772355,14373.576703174323,22480.382304698145,69324.51406122737,75114.50966020572,34350.63670117609
b0785,23440.99821365476,39115.46124491024,22302.121312565738,36366.038222031675,26721.12713407642,57741.35026371749
b1335,29666.58437652569,34936.529655954364,38870.18071153895,23556.683650015133,37675.89210157197,35721.82011852052
b0314,58783.99038080516,41815.0437005726,29436.274768531563,34048.21716040138,9287.940815113681,15794.590733122892
Novel00185,29365.3968077012,39937.83234695851,37515.5828598661,31381.939891870577,20242.705782609228,40903.26031739513
b1145,16957.251277505693,18261.232717438248,23991.886967154205,88617.5032245611,49451.0839712668,25227.441852441283
b4398,17388.30153834282,22330.821109585475,24976.964637219244,68842.93975281432,41199.59613475884,42233.08553421641
b1853,19021.75515835721,27805.33175316488,26299.066995534617,78681.93354990374,41108.699916817335,24213.635706284073
b0898,9721.70887735575,17433.348513029883,27800.35878864976,38836.553576573424,79332.33026676408,44918.1871681809
b2706,7278.569195696298,6420.0076983365725,5777.698718958269,131948.750346323,79476.34765103503,10239.866262859852
b4461,15001.487843580418,25620.30551777854,28975.767205522836,49335.91756351923,55007.55796932731,39556.46763369256
b3148,24377.41774581818,29571.36220918361,27013.039406731612,38772.60468467034,52334.97306777452,35464.12671526089
b2219,34042.80063627688,40902.62525997603,52938.872449988994,16107.290283018658,23791.19969341651,23541.29983111287
b2822,27589.56360969705,31511.055389545498,31575.406674120484,44340.07351851879,40938.7121845631,28866.963498478464
b3869,13002.697614108789,18490.0264653824,21931.67268829057,81491.76955535983,54322.88515885884,31766.279401819273
b3570,33432.602444892196,29695.407012285865,27193.157284198736,54476.62542487156,20896.686363642904,37025.133668339775
b2392,56432.380427853415,49245.78683159419,38851.61185819182,16265.204893636488,7697.847236318799,12752.11182797118
b3206,19196.209256663347,29913.17455550982,32109.261207850355,42181.472146932916,57104.07333379629,27650.608216425826
b2306,36882.56914233638,43198.832392957724,29945.061350242817,41947.86292957266,11136.557403378554,31526.613932121018
b3196,30317.46244733602,29145.934477062554,37067.14505153301,34669.43496745994,37881.29394471251,30335.70985039032
Novel00272,28817.000740828553,39382.8467093751,33539.06291557906,26557.061251753905,36271.132369748724,32423.768743469343
b1981,26492.771475951755,38841.643827691936,33165.82896330183,35947.10772609511,33004.77087566896,31857.479536306215
b2015,40482.738471506025,39099.84078822329,35944.65786669924,27000.78825679574,22284.919510385873,26238.06659855825
b0481,22409.919731289356,28568.896430038745,29713.879126071097,55311.87625789149,35534.51886331368,34744.06983948605
b0571,20767.078446792126,35816.78833278368,37794.115660072996,31800.870387807132,39953.01943156107,34390.93443501916
Novel00173,19793.10825669734,31916.26841301286,34693.117151102946,37347.45795083009,41120.5046204461,37997.58161397384
b1217,28058.946833839116,15341.126167371893,17365.591650232276,58159.5595667188,55577.725154596745,35717.578251800194
b3788,13299.973656065431,20486.68837013199,20866.748948832894,83113.98328261572,54780.907659654986,26135.20133059042
b0579,20929.015659121138,32152.412964103813,30197.59775576373,32941.50980664997,42744.83183976441,42817.40267494091
b2441,23085.83157405393,25001.000352660627,24216.57009265443,41334.475599073645,26662.103615932585,62383.01292243099
b2767,26419.234770836167,34830.86186071911,23339.191772002727,24512.001790281676,58324.679689010765,32284.847608378765
b4517,25362.34021114295,30107.970838900022,35007.859215336735,56070.127404742394,34783.73971252411,21187.063801333574
b2777,26473.213841612505,31871.244743738705,40016.80740572398,40936.42637396259,27565.16344353324,30564.770653287767
b2586,46820.97660817105,47556.020958223504,42645.22859700967,13328.776183800806,13586.033406347655,16796.731745799214
b4241,29676.754346382102,36407.609135707746,41844.91101774854,22438.23058142439,26311.503918158214,34814.06064037138
b1299,26938.68553888672,32583.35379858497,33814.81038778388,51592.399892099624,23007.3673724664,31145.906393972025
b2806,17536.157253947575,26450.027422973602,25368.767442843604,62173.98388292083,40978.8481769009,35715.457318440036
b2197,20973.607065414635,33705.27012886534,26619.379715772542,19659.716482206535,65337.8541148611,33646.486825602464
b1262,46374.28023986252,48531.84007596123,42869.911722509896,13504.961906390947,11311.267017084301,16369.363673726666
b1768,18903.627046948124,30240.285295542424,31242.09575653957,52565.98914433848,39995.51636462463,30351.616850591534
b1071,32366.320220716138,41402.47987395844,41943.32594048831,22303.807400485242,26825.008526009566,23286.787827893484
b2832,11589.071804067602,15969.619836423304,20808.257060789445,60928.9381099505,71152.8511223916,33683.60315940529
b3339,12219.60993516511,19894.029866421228,23570.373996174443,73288.04027979223,52623.00783631643,31406.781197271892
b0714,24551.871844124315,28209.62592623889,35079.34930072317,39177.17930691437,31493.76881118682,38346.475151720406
b3873,41892.45275467936,46019.703100542276,37861.89197479001,13858.638430997822,30287.328100326857,12705.451294047627
b4003,52184.46224936772,47061.67944660119,34113.768926672616,15787.545823503217,15349.656128485407,13561.247904872804
b1036,13734.935443770411,20042.88363014393,22345.758117931484,70217.1883890174,51070.6893091336,33896.75696210153
b2928,30903.409172140033,30859.590460660336,32045.19866380277,37856.438927201605,31595.289262394213,30733.38485542061
b1639,24238.1673893227,30349.628492351076,18459.297112378,51374.45162785849,32235.10419907337,44153.59069184267
b4321,10055.753271870186,14215.53443551812,12934.134798940646,130306.96042766821,32341.34653173227,23772.481567370476
b1871,13052.765158017277,20132.012118298884,23691.99998559812,63349.860446281695,41134.670264800625,46235.286784841206
Novel00224,42406.42738511492,38938.12311899369,57163.28658646017,1170.6562456544916,22040.562145270404,14182.681379400132
b2685,20104.465795378244,32970.18981418533,34324.5254121625,35451.177543989535,39088.915125935346,33972.05009638726
b4687,22133.765934419105,53263.00075132046,38518.30094061091,17771.266551925546,29435.028498329895,26006.884862300645
b0482,32959.30769388228,31784.872806763804,36254.75771759624,29573.099806611797,34374.11649660591,24510.566376706687
b3651,20785.85377575781,24563.627565426017,23685.500886926628,64207.297629553716,46516.43464915539,24170.156572400763
Novel00222,32795.02356543256,38050.513639017576,46202.09245565167,14140.535587142049,17893.569760484643,32647.527212966386
b1822,15493.557923556018,28342.859233274638,36317.89181897647,41267.91654831737,45058.55375100269,31858.540002986298
b2152,34536.43532699962,35792.89822255658,30791.801062871764,29694.472193285004,24865.427723634286,31228.622795018324
b1626,8756.344046370235,12927.306184041396,19540.004377180736,49322.86676925329,69037.4482321166,49759.21756274958
Novel00240,43567.36855949296,24155.65799077861,25055.882263944528,26213.825362559775,17426.10349678548,47118.655529348485
b2236,12979.228452901685,19939.972386088728,20392.314745813823,68365.28068268104,43154.455055682614,41306.23765582582
Novel00059,30357.360021388096,27133.652115626017,35507.36137037442,37218.25508759732,36142.46110019516,23554.02543127384
b0848,20066.13283207331,16305.00022999606,19652.34593993085,19039.803754574557,77147.27962507935,45977.59338158158
b1685,43780.15562110404,24457.040919797415,42449.327194197496,12693.202503049706,38816.22647211084,17648.286489904065
b0403,10941.322954751551,13327.924955542003,9986.329330084387,46527.386637489726,101555.86531828037,28145.846156023545
b1135,24671.56456628054,28978.70370547285,37029.0789021714,35949.7178849483,33371.89715852361,30331.467983669998
b2800,36179.276611496854,30198.018177448324,31869.72299967243,18017.92656355174,40473.60686158969,27362.16127944386
b4750,19919.8417272157,22256.394227724122,34667.12075641697,21324.997830540015,46870.575758018385,46813.24112548523
b2036,8119.547472284166,25122.288604582827,24358.621820759945,80403.33331358073,33890.12364782647,34823.60484049211
b2321,19523.212902815652,30939.530444881788,38783.835543474815,37736.37161995499,34802.62723833014,29787.448576788567
b1447,31259.358117114432,27050.036729831165,28724.159242669277,23457.497613594016,35866.23103528202,40181.08250826013
b3890,23299.40094103857,28142.549847524337,48166.6771397776,32133.66564158851,24286.997245824714,30460.84491863985
b1601,30912.796836622874,35133.16364013127,48662.46552414587,15916.748686735988,25694.11791837371,22558.247218678
b3348,30856.470849725825,26735.789895305457,27814.285428660103,41628.11847005721,30986.166555149848,30460.84491863985
b2671,38374.42548973458,27242.99531243467,13350.07711391627,37087.74714493795,34554.72846212603,36635.942396750135
b2198,25611.895625311812,26414.192257632953,22639.146000816072,20564.136524835925,73362.69164169673,22570.97281883897
b4085,1387.027427339804,3763.6112111616717,2561.573319236038,161546.64666204006,42426.10484178771,17403.31868680541
Novel00248,5448.756926915812,15662.723805044398,9492.397831050834,1479.9600697571834,131993.11315469255,39464.20703252553
b4245,31530.035776369692,52677.693050756505,57936.67932836797,12473.949159381975,8818.113610688764,7501.741294891321
Novel00351,43846.6515778575,44720.44864434535,45473.26496177697,8018.407996991301,15001.417371436788,12274.901821934838
b2964,20077.08510730329,23412.308022558445,23402.325873382953,38170.96306901067,45815.23525360664,42036.899198401465
b1498,17453.23288434914,23619.96821145555,21451.667829267364,50366.9303105282,26263.10463328027,55074.27656331437
b4679,19700.796222616067,3668.9696206466197,3537.3665626275115,102818.07246532645,50218.38970713664,31348.45552986745
b0844,14872.407456941351,16805.77369437182,16568.98784164057,80948.85651389688,46525.8784120584,28612.45149525908
b3085,32014.28280260959,28431.987721429592,54534.86539517448,23483.59920212589,20378.459874340046,18460.60396684593
b1110,40606.3427205301,47650.66254873855,20085.000222918887,9181.23376608623,16302.295711326884,39011.387760131045
b2474,27225.791610986947,28049.745957795985,29331.3607471203,40460.07238325591,34570.074576843435,27342.012412522326
b1138,18192.511462372895,29941.65891770367,43201.3657547561,21097.914010312725,24974.03099701894,45817.46291288939
Novel00331,24134.120774637875,29275.492382524906,20057.146942898198,39985.02347197582,46769.055306810995,29843.653310832848
b1289,40515.59529719597,39173.348819691295,41130.01016388419,13554.554924601505,27458.92111087434,10910.081204670894
b4373,8329.987617774525,20682.403503915542,27586.81697515781,61542.32544044951,52928.74966030149,29454.462039243208
b4728,29253.52713928067,21011.351944734848,15757.528950371161,48466.734665407865,41683.58898353828,34577.576570713376
b2177,33584.3696873648,32683.50849146012,38227.698385728385,17799.978299310606,27486.071929220507,27178.700543789888
b2008,26826.033565092624,31281.342791207997,25674.225080403827,26883.33110840231,36196.76273688749,36800.31473216265
b1435,8715.664166944589,18140.863315909395,22338.33057659263,65866.05358075423,49730.85544726857,36326.28612616655
Novel00085,40620.42421725436,30816.404492172886,23771.84605499076,28497.71435909864,33347.1072809032,21704.571541212987
b4136,21198.128707629257,33755.80690049959,34123.98179601353,32025.34404918124,35751.72541008298,27397.156679886524
b1789,33319.9504710981,30678.576933170385,26257.287075503584,25045.779275758472,40210.361970668186,25134.120784594175
b1013,29351.315310976937,38580.69031598054,37433.87990513875,30285.673173531923,18943.00791308201,23351.476295378412
b2449,30178.21209084054,26660.444163050757,20792.473535444387,33778.06571909649,24266.929249655812,46902.32032661201
b1834,26440.35701592256,25972.225218431595,32433.287698757707,35338.94071330248,30776.0428305578,31924.288937151305
b2382,36968.62273342909,37173.01151336831,34805.458713853055,20132.155234633432,22444.283009374227,21482.934005076106
b3434,21127.721224007946,27236.56335968122,30014.69455029454,31503.312278543784,43226.463747818096,31917.92613707082
b1224,16133.483719136368,18848.378118788907,17261.60607148837,38574.232611828105,44626.50159818983,55703.13330460226
b2267,25372.51018099936,31350.256570709247,28298.932501020092,32542.15550211232,36522.57255704145,28118.274022341444
b2268,22384.10365396154,21316.410275327056,24761.56593839258,48085.651472842525,44352.63247400244,28110.85075558088
b2203,12258.725203843615,30473.67329545333,22781.197728921587,11017.480519303477,60319.67460227235,49153.69108842347
b4006,10061.229409485177,25971.306368038244,32143.61358654254,42147.54008184148,56982.48488641999,23847.77470165621
b1826,42138.878947353944,29960.03592557067,34047.84949729031,29988.11506426857,17831.00483125218,18286.687431312686
b2838,33630.52570440544,47700.28046997946,37407.883510452775,13929.11272003388,19894.467025560607,16540.098809219668
b0495,23085.04926868036,36333.18225384639,37413.45416645691,18624.788496917783,24560.866370012103,35773.782985844475
b0835,4264.346591330666,10341.661177154447,18375.737272315935,68148.6374978665,66530.12918136653,34818.30250709171
b2600,16593.479278795592,24582.00457329302,24894.333239824533,51032.520818090954,35634.858844158196,35673.038651236806
b3621,19249.406022066112,27124.463611692518,23988.173196484782,41150.459399923944,43749.41211857246,30904.11999091361
b2142,34476.98011860829,26122.916682941,33300.45315006849,25737.4713718531,40581.029664611466,16142.423804189382
b2421,13911.736458197256,31255.614980194194,26228.505352815537,45946.62629265556,35796.5832838723,33877.66856186007
b2803,19631.953349741896,39524.349669951,34342.16582284226,26712.365703518546,41618.66311358006,17690.705157107295
b4354,18849.647976171786,25285.84397459913,26522.821678367487,10781.261143090029,59600.768151280456,40806.75784950778
sRNA00016,10945.234481619402,39132.000551990546,30657.1768761051,38080.91258857571,46578.99957838785,19505.163646725483
b3714,11028.158851217833,20037.37052778383,24429.183463479025,46259.84535503803,66069.74573984463,24141.52397203858
b4595,30910.449920502164,18595.694260617653,35007.859215336735,29413.880116567372,34783.73971252411,28249.771890671458
b2311,23226.646541296548,31897.891405145856,43007.32123727863,24972.69482786923,27028.049428424354,24638.88284499646
b4244,25671.35083370314,49359.72428036959,47915.9976195914,20771.644153664314,9527.576298777645,14439.314315979676
b1958,18628.255555451447,27694.150855569525,28970.1965495187,39025.7900934295,31366.278011996135,35759.996919003424
b3920,17238.88121199093,20287.297834775036,29961.77331825523,44782.49544413403,35153.22693610451,36572.314395945294
b1452,32983.55916046295,41784.72163759205,33015.421251190106,35089.6705428231,13988.573800088601,13720.317906884919
b0802,25362.34021114295,17120.020528897527,25615.733192360378,45346.289756422484,35837.899746572984,32957.18348354997
b0537,25946.72232519982,30180.560019974673,27825.42674066838,32839.71361137567,30094.911431177956,29559.4482405712
b2218,19742.258407415284,24545.25055755902,26222.006254144046,50338.21856314314,35458.96876008957,27225.36107771344
b3574,22416.178174277917,25226.11869903138,30624.68138274763,42951.469008623164,29595.572467681122,28947.5589661646
b0399,33577.32893900267,23670.5049830898,22823.906091619978,33378.71141455884,30301.493744681375,31547.823265722633
b4571,14661.967311450991,26195.50586401565,28015.75748747642,52937.93678091767,39091.2760666611,24386.491775137238
b1533,39993.015307651134,37835.50264697367,33511.20963555837,22925.025207543815,11004.344722736367,19700.289515860342
b3740,13923.471038800808,20247.787267860986,25000.17570390315,57670.15478174619,42324.58439058031,28414.144226083976
b2555,16803.919424285952,24169.44074667886,22472.954763359296,44800.76655610634,38530.55264429468,36388.853660291315
b3232,19561.54586612059,30460.80938994643,29372.212224483977,39842.76981447712,35283.078676020945,24278.324173769
b0210,24089.52936834438,17038.242843889373,19761.902174678893,51518.01036478379,45557.892714499525,25881.749794051113
b3796,46566.727361760764,18009.46770966034,21224.19937576507,37387.91541305449,11909.765491062775,34197.92949924446
b3635,5789.05976441881,12364.969743311185,10271.36122896277,91026.67984605294,44833.08391169325,35109.930844113915
b0624,25139.383179675468,21667.41112558676,34047.84949729031,29571.794727185203,39164.465229159454,25600.72612382971
b2127,51809.73797542764,26733.033344125408,17861.38003460054,28185.80037614276,14531.590167011871,24941.115848819478
b3550,19700.796222616067,25505.449218609785,20551.07844193175,38080.91258857571,42004.67692224073,33836.310361336924
b4004,37337.08856438061,31257.452680980896,27898.773711389527,24605.96750899642,25727.171088534258,20388.53239123276
b2135,48314.39756631639,25156.28606913678,25015.03078658085,19039.803754574557,14348.617260765986,30452.361185199206
b3743,20731.0923996079,34576.340301761156,30750.02114284073,45646.45802453902,19978.280421324853,23712.034966605872
b0745,14516.45851196695,28383.28865058204,25413.332690876705,58924.33611070267,26545.237050007796,27718.478083950995
b2798,21160.57804969789,37297.05631647056,30264.445627813384,30464.46905497525,22077.15672651958,29955.002312241326
b2419,31994.725168270335,33692.40622335844,27733.510916600106,14073.976536385773,39126.690177547396,20129.778521293054
b2839,23721.06353739286,27820.03335945848,33015.421251190106,33149.01743547836,26649.118441940944,27570.01274873969
b1248,25492.202903155587,23812.926794059054,30164.173819738902,37318.74620344503,22230.617873693547,33513.92849059237
Novel00206,8070.262233749249,15911.732261642253,12018.690328927332,83960.97983047499,45772.73832054308,27495.780081134035
b1065,26235.39300804719,25616.63011620514,39446.74360796721,11509.495463129279,20327.699648736347,41963.72699747589
Novel00019,34038.10680403546,29405.05028798726,44987.689446749624,11801.833254686253,20066.815698540602,20101.14592093087
b0158,24619.932411624915,26738.54644648551,26338.06158756358,29552.218535786298,30224.763171094393,33531.956424153745
b2370,28817.000740828553,31553.3225076396,40263.77315524076,16510.55982583609,26587.733983071357,20173.257655176363
b4221,21051.055297398074,20544.575944913042,21106.28715701082,48785.174045496715,37894.27911870415,28887.112365399997
b0961,10489.932754201598,22405.247991446828,24262.992226022245,37926.91321623766,50056.66526742253,35345.35444709185
b4063,16608.343080893424,13585.203065680009,15016.631701820832,66382.8650336853,39047.59866323466,34354.87856789641
b0951,18236.320563292822,18778.545488894306,21186.13322640346,56821.853154460325,33082.68191961882,32092.903139284146
b3955,8430.122705591499,15905.300308888802,24333.553868741325,62813.47280195171,45692.466335867466,28853.177431637414
b4236,24733.36669079258,24703.29282521522,28260.866351658482,33899.4381057697,26414.204839728485,32915.82528302682
b3362,38581.73641373066,22928.992715656335,19455.51609445131,24752.136404774905,20742.04474610606,38662.49422238448
Novel00164,31091.16246179686,34956.744364608065,36251.043946926824,6161.279972948557,27958.260074371174,24213.635706284073
b0887,18575.05879004868,24764.855801569673,26821.780217256215,29779.30235601359,35394.04289013135,37256.315404597386
b3930,13537.794489630744,18615.908969271353,20354.248596452213,57281.24111262129,41944.472933734025,30299.653983267573
b0465,12015.428232663311,19747.013803485224,22442.31615533654,49650.441705328296,45919.11664553979,31163.934327533396
b3467,26815.863595236213,23540.0282272341,28063.10806351159,41761.23657156977,23434.697643827756,26820.26280592259
b3789,12664.741692726502,16596.275804688015,11623.173752633547,75436.20101596536,44500.191269362025,26471.36926817602
b0885,23278.278695952176,22948.288573916685,31821.443980969903,30853.382724100153,26795.49676693765,33366.52362206114
b1845,22014.07321226288,18690.335851132706,18814.890653975464,47337.84096140437,35150.86599537876,33559.528557835845
b3235,18852.777197666066,27699.663957929628,26570.172254402656,35192.77181752399,34345.785207896864,28929.531032603227
b1600,14318.535252453714,17681.438119234386,25573.953272329345,23597.141112239537,36580.41560482241,55159.11389772083
b0483,28630.029756545297,29284.680886458405,32147.327357211965,24786.06846986634,20914.393419086053,26691.946337632817
b2086,16548.887872502095,19174.570008428163,14031.554031755795,58821.23483600178,33828.73918895688,36085.56018978822
b0978,34990.172443670286,28024.018146782182,27406.699097690685,7453.3086052762565,32170.17832911515,28747.13076362934
b0908,9343.855381921387,15719.692529432099,14926.572763087272,65769.47770318629,47851.546629568904,30488.41705232195
b1722,3088.541614854792,8932.14467375552,15268.239664674391,60687.49841603068,69592.26930266863,30762.01745578279
b2126,15868.2821974961,26045.733249899597,32516.847538819773,31873.95483569638,32961.09347224252,30299.653983267573
b3182,14329.487527683696,21490.07299967021,26004.75066998267,41489.780050838286,39008.64314125973,31706.893267734747
b1711,15885.492915714642,24816.31142359727,32410.076632073797,33911.18382060905,33092.12568252184,29885.011511355995
b1518,25117.478629215504,21708.759393287513,18890.094510031326,29678.81124016588,30253.094459803433,41625.43812653013
Novel00080,15757.977139822715,31741.686838276353,27508.82779109988,42152.76039954786,25851.12047663631,26647.406737069425
b4093,25679.173887438843,28336.427280521188,15027.773013829108,31987.496745810022,36680.75558566693,29863.80217775438
b3447,18435.02612817963,15735.31298611905,9376.342497631296,59093.99643615985,33250.30871114731,41696.48939409554
Novel00030,25370.16326487865,27573.781454040676,27225.652777556206,25759.657722105192,31902.211556742146,26263.517798880188
b3772,19190.733119048356,25330.867643873284,20771.119354095194,33126.831085226266,30982.625144061218,39200.150829185426
b1585,26379.33719678409,24488.281833171317,27374.203604333215,31943.12404530584,28374.96611246664,26172.317664393242
b0148,17763.808117656474,23461.007093405995,26473.6142169976,39425.14439796715,33586.74276456716,29114.05223493728
Novel00263,9012.940208901231,16143.282560766456,24505.31576220224,67691.85969855872,40144.25563034709,22034.376678718105
b2731,13001.133003361649,13636.65868770761,13649.035652805,33695.84571522109,85836.72196621457,18407.58063284189
b2037,5525.422853525683,13580.60881371326,13690.815572836033,98936.76625063697,33066.15533453855,22647.326419804784
b4312,7546.899938830846,12520.255459787339,10348.421970353345,83814.8109346965,29503.495779376743,40175.78017485973
b0032,13562.828261584988,38889.42404814614,62066.3923127688,17121.336997481914,11493.059452967309,12833.7677623374
b0673,41193.071750707684,34017.679262604346,27013.039406731612,0.0,7145.387106492515,38757.93622359174
b3954,25736.282179709462,34903.45104179376,34352.378692183185,16894.25317725462,19804.75127798198,25137.302184634416
Novel00008,21298.26379544623,26176.2100057553,27534.824185785856,37668.50748977212,30449.05254004096,22367.363216263464
b0604,9415.045170916268,19801.225976692876,15712.035259670703,49886.661081541744,45913.2142937254,35486.39651554259
b4290,31002.76195458344,43682.14769985983,31260.664609886695,19128.549155582925,19294.788081219256,9526.172187165499
b1754,11463.120638922814,20333.240354442536,14131.825839830277,49201.49438258009,48719.192346283264,30837.310590068522
Novel00271,16973.679690350666,23111.84394393299,29713.879126071097,37113.84873346983,38091.41766930455,21605.948139965476
b0069,21486.017085103056,24656.43145515437,25300.062685459237,48193.9730652498,25362.405746405366,20989.816998838553
b1428,30505.998042366416,21203.391676945004,18628.27367783685,36846.30745101813,25051.942040968803,29705.792642422348
b3630,8467.673363522865,6372.227477882371,14708.38873625854,79769.06471225624,49413.308919654744,23978.212103306145
Novel00215,30304.945561358898,29278.248933704956,29808.58027814144,24619.018303262354,11487.157101152927,29444.917839122478
b2836,20175.655584373122,29389.42983130031,27031.60826007874,33616.235870198885,30398.29231443726,21700.329674492663
b1291,18054.825716624557,18774.870087320905,14513.415776113716,54601.91304982455,32506.612382535004,31998.52160475696
Novel00096,22984.914180863387,16616.490513341716,17478.861655649747,29792.353150279527,35961.84913467503,41306.23765582582
b1706,22072.74611528064,18335.659599299597,16542.063004287236,55649.891829379245,27951.177252193917,27609.25001590268
b4566,22449.817305341432,23888.272526313754,26489.39774234266,35954.93820265468,22037.020734181773,30618.854453971886
Novel00233,22901.207505891383,26393.977548979252,27366.776062994366,27913.038775984693,26021.10820889055,29010.126500289367
b1733,28868.632895484177,27734.580272876927,27534.824185785856,22178.519775532255,24943.338767584148,24343.012641253925
b3676,29325.499233649123,23909.406085360806,23054.15987312434,27115.63524633598,26351.639910496022,27744.989750953016
Novel00009,23777.389524289905,30816.404492172886,21517.58725864966,48533.293716164146,17708.235913513006,19370.484378355228
b2332,27011.43993862874,25867.47627358969,26388.197491600822,32299.410728765903,25212.48601032003,21356.738470146498
Novel00005,23050.627832243274,28418.20496552934,29543.045675277535,33647.55777643713,24312.967593808004,19729.982582902605
b1977,29032.9170239339,36493.06222228929,37143.27735025623,16835.524603057907,19305.412314485147,11549.542612759595
Novel00141,18950.56536936233,26623.690147316756,24661.2941303181,35687.396920202984,29195.39301466593,26511.667002019087
b3239,40412.330987884714,18060.923331687944,8162.8679313966095,36908.95126349462,24857.16443109415,28936.954299363795
b2307,27505.07462935148,38681.76385924903,24451.466087495577,29890.23410727405,10743.46077254062,22035.437145398184
b2821,16850.857746700156,22399.734889086725,24427.32657814431,33105.94981440077,40566.864020256944,25764.03799256215
b1870,8340.939893004506,7248.8107531382875,16175.328150681498,66425.9326547629,49055.62639970311,29258.275703428266
b4777,25688.561551921684,12084.72037333943,17478.861655649747,17247.929701861496,28769.24321366745,56795.41398508545
b4084,5634.945605825498,5798.86483243196,5591.081742819652,115396.42797883591,38456.183011433444,16233.623938676328
b2565,13431.400958825208,14583.993443251478,18342.313336291107,51776.41609124933,40254.039374094624,30823.524523227472
b4581,21876.38746651454,23073.25222741229,24133.010252592365,36736.680779184266,21179.999250733308,32302.87554194014
b3174,26947.29089799599,37192.30737162866,29031.473765564213,16545.79697035412,31621.2596103775,10089.279994288385
b3398,23630.316114058725,33398.374097486434,34777.60543383237,21340.65878365914,21380.679212422343,17340.751152680645
b4310,4235.401292508573,3340.9400302206636,4966.239827688861,130175.14740558225,27834.310686269124,18077.775495336777
b3628,8427.775789470788,9416.378831050979,17195.686642106073,71823.74116315418,41775.66567184266,26170.19673103308
Novel00197,34149.97647245599,32304.942129399915,25125.51546399625,11730.053886223603,29592.031056592496,15600.525330668112
b2965,7812.101460471113,19115.763583253763,28934.915728159158,46648.75902416293,38982.67279327645,24901.87858165649
b4326,13685.650205235495,19995.10340968973,15121.545723232095,43138.095366626054,40601.09766078037,33054.7464181174
b4107,27022.392213858722,14922.130388004283,13050.190132360185,26656.24728817502,23132.497230931327,52190.86766017478
b0491,22277.71012315601,26470.242131627303,38094.93108429644,24401.070039021215,16459.298269589483,24306.95677413118
b4218,18470.229869990286,27055.549832191264,26530.249219706337,23086.855056441425,26610.162919966013,33829.947561256435
b3402,17827.957158289224,23938.809297948006,19120.348291535687,55074.35180225145,21477.47778217823,25238.046519242092
b2442,19619.436463764774,33007.862680312675,26420.692984958292,28574.714045267665,21996.884741843965,24975.05078258206
b0995,20895.376528057623,24901.764510178822,31515.057900742322,32771.849481192796,22230.617873693547,23052.424691595636
b4120,32780.15976333473,31205.997058953293,29254.30000572973,11472.953239184655,17283.2665828774,23826.565368054595
b0842,15658.62435737931,22618.421282704032,24340.05296741282,35541.2280244245,26179.291237516027,34597.72543763491
b0980,34503.578501309676,24672.051911841318,27907.12969539573,13789.46922138836,20755.029920097702,25001.562449584082
b0007,21008.81080722529,21642.602164966313,24398.544855456268,33082.458384722086,35373.97489396245,21836.069409543
b3660,21641.695854443507,23178.92002264754,32801.87943769816,30464.46905497525,22628.436385982986,23178.620226525247
b1250,25183.974585968965,24574.65377014622,30803.870817547395,19641.445370234225,23401.64447366721,27018.570075097694
b1303,23407.359082591243,28043.31400504253,30838.223196239578,28291.511809696847,20628.7195912699,20822.26326338579
b4131,3595.475496928223,8249.438831496456,12173.740254375834,27028.194924754207,18784.82488445653,94149.29232425026
b3728,16559.840147732077,19389.58100047207,22692.067232855385,37026.40841188806,33827.558718594,29848.95564423325
b4211,18579.7526222901,21474.452542983257,20879.74714617588,30836.416691554437,31313.156845666686,34049.464164033154
b3025,25701.078437898806,28014.829642848683,34216.82606274916,18417.280868089394,21953.207338417527,19683.32204897905
b4359,7220.67859805211,18755.574229060556,26252.644862166802,45706.491678162325,36568.61090119364,29181.92210246245
b4337,21475.064809873074,21118.8574407568,29521.69149392834,20106.053646101558,32278.781602499806,28048.283221456113
b3082,17197.419027191714,24387.208289902814,23514.667436133066,44875.15608342218,31226.98250917669,17681.16095698657
b3626,8678.895814386795,14544.482876337426,15777.954689053,66522.50853233083,44003.213246590945,20195.52745545806
Novel00232,21654.9950457942,26423.380761566452,27320.353929626548,32384.24089149449,14020.446499886271,30104.528114132714
b1491,17029.22337187414,24979.866793613575,30389.785387906486,38651.23229799713,23203.325452703928,20613.35132740988
b3884,15440.36115815325,17447.13126893013,21170.349701058403,50870.69096919335,29867.080651142758,25908.261461053135
