gene_id,mean_control,mean_treatment,log2_fold_change,pvalue,padj,significant
b0377,5.679161051673034,4.717382797161393,-0.9617782545116418,0.021129977230570723,0.09717460560060302,False
b0448,5.44884910226466,5.107951974867838,-0.340897127396822,0.054969851061602674,0.1556434828656555,False
b0486,5.344251523311132,4.352921710160761,-0.9913298131503714,0.4180098835849726,0.5611810821206572,False
b3252,5.271424318992861,5.2939608556729025,0.022536536680041408,0.8999764977833866,0.9345429250467004,False
b4410,4.854792500285893,5.502466939636406,0.6476744393505127,0.263059878910166,0.4061680336355084,False
b4483,5.62072000383514,4.789890482413729,-0.8308295214214105,0.032357886650437984,0.11730387341451186,False
b3631,4.33067690239472,5.742838833214296,1.4121619308195754,0.03208721225251894,0.11698408496287978,False
b0058,4.053307063040269,5.813341993711234,1.7600349306709644,0.016660589126521554,0.08627853240025574,False
b4237,5.206756978181515,5.169137946798698,-0.03761903138281664,0.944788553840207,0.9631894520483552,False
b2500,4.920848043588928,5.509674343968908,0.5888263003799796,0.10328902342218214,0.22011450005638816,False
b1729,5.278510477991524,5.2153886971017505,-0.06312178088977394,0.8260875612792755,0.8835750655437056,False
b1192,5.411676105146362,5.1086939114970065,-0.3029821936493553,0.0007732331015045024,0.038558557328357855,False
b3059,5.489501118893082,4.928267160183797,-0.5612339587092849,0.13816455274468528,0.26413590674165743,False
b4702,5.629140111169367,4.533762068927602,-1.095378042241765,0.08600307471223467,0.19643651199947518,False
b0739,5.218694054376715,5.238469946634896,0.019775892258181216,0.9523373225366638,0.9676454388826233,False
b3259,4.769467939800282,5.560346371767707,0.7908784319674256,0.04958622593765763,0.1461959057864901,False
b2666,5.384862916043212,4.908570835818545,-0.47629208022466685,0.3814780995646794,0.5248539886101413,False
b1144,5.241888185428953,5.217636185943111,-0.024251999485842113,0.9274113043244467,0.9540223278844162,False
b1813,5.250756078341198,5.2160319827214146,-0.034724095619783846,0.8739667759313593,0.9168683708228005,False
b4740,5.671350980799449,4.3121275491449325,-1.3592234316545166,0.07888287972385298,0.1880494471785508,False
b4125,5.39252960127387,5.051300951450187,-0.34122864982368295,0.13848716825131627,0.26435690623114877,False
b2379,5.524674169287223,4.849227079103512,-0.6754470901837113,0.06015933592647646,0.1628438477913307,False
b3450,4.874126123670143,5.358027701369864,0.4839015776997213,0.4313012948462002,0.5723477857095643,False
b0762,5.550239325339301,4.794000153336449,-0.7562391720028518,0.04934082457731138,0.1457811854529121,False
b4818,5.1085863077746065,4.828321580111123,-0.280264727663484,0.796717395471011,0.8599851664169507,False
b3023,5.071378370398934,5.326966407996679,0.25558803759774484,0.42921760813739146,0.5705949719551578,False
b0393,5.151499782502178,5.215528194813277,0.06402841231109857,0.8813699102725717,0.9224785814606581,False
Novel00102,5.1075063080684835,5.296933848807878,0.18942754073939483,0.5467713621524778,0.6680941664416881,False
b4761,5.160669108273324,5.19650252225928,0.035833413985955964,0.9307664277460808,0.9554619688299201,False
b2024,5.010387043856137,5.411373285247277,0.4009862413911396,0.0446433374603316,0.1388491327248567,False
b0708,4.930170740584251,5.3727277887610185,0.44255704817676733,0.3594839130848818,0.5022925908857253,False
b3725,5.03531457496683,5.3869158777005195,0.3516013027336893,0.0017303621679175842,0.045218048242784886,False
b4824,5.4353919310391525,4.634855165546585,-0.8005367654925672,0.2468284813162978,0.38909948161136093,False
b0780,5.154254030551431,5.256417959892484,0.102163929341053,0.5718946454143033,0.6853573213936965,False
b0208,5.34657359658105,5.054027484280392,-0.2925461123006574,0.13381199171448516,0.2591921531353515,False
b2428,4.73376609546056,5.522624702889099,0.7888586074285397,0.03810259845227062,0.12845761578059064,False
Novel00015,5.361079830139231,5.014972941032528,-0.3461068891067036,0.1496033568679784,0.2779055735196552,False
Novel00354,5.462353044702003,4.744062521340478,-0.7182905233615253,0.13486918224981534,0.2600055369145925,False
b0160,5.429409072343831,4.927993011910945,-0.5014160604328861,0.01787660196918343,0.09015454584209225,False
b0886,5.048521973122907,5.344419106171441,0.29589713304853404,0.012960725336947077,0.08023135905133584,False
b0666,4.546725827253588,5.628904299158908,1.08217847190532,0.006509570989468939,0.06492309742585545,False
b1339,5.727004903052947,4.370275588715581,-1.3567293143373664,0.0003551722765070644,0.03551646698025065,True
b4596,5.388455974020779,4.96232941242186,-0.4261265615989194,0.08105178949996224,0.1909503576251079,False
sRNA00013,5.71305030594598,3.788680234950391,-1.9243700709955887,0.12650286225454077,0.250107861585189,False
b2886,5.934500063106035,3.4060150186571576,-2.5284850444488773,0.005859440442084754,0.06291188685185735,False
b4535,5.491792853224337,4.740593299155276,-0.7511995540690606,0.0920271612211286,0.20406022705554602,False
Novel00269,4.195750415991745,5.538204837383038,1.3424544213912926,0.10769798505224033,0.22607509677944557,False
Novel00084,5.464219684831579,4.836051602346771,-0.6281680824848079,0.015212630515735735,0.08278106132194761,False
b1225,5.045485696739045,5.175471816794744,0.12998612005569843,0.7968917161932854,0.8599851664169507,False
b1206,4.778229960309349,5.4586698427697975,0.6804398824604485,0.055583425557708246,0.15626272428363303,False
Novel00159,5.645823790103203,4.451811158727601,-1.1940126313756023,0.0017162364877760677,0.045218048242784886,True
b2468,4.859597840575,5.340879247099111,0.48128140652411133,0.29419981589516914,0.4379634148400335,False
Novel00036,5.796517171004687,3.6611749789991586,-2.135342192005529,0.06075596830724782,0.16364128660880856,False
b1181,5.330479751294098,5.006834270475677,-0.3236454808184206,0.01942396957232836,0.0942714231543943,False
b0124,5.364324484805486,4.705163640758866,-0.6591608440466201,0.32476661287889097,0.4692811984746588,False
b2208,5.1588368153569375,4.9432843935021955,-0.215552421854742,0.7439811947693471,0.8175777674154823,False
b3208,5.535144279176791,4.640169789383795,-0.8949744897929959,0.03319011854381749,0.11840799048064618,False
b1046,5.584511896825158,4.5802092040862625,-1.0043026927388956,0.005044710074581917,0.059528528450981645,False
b1530,5.101332930433708,5.021897770436217,-0.07943515999749096,0.8934233470313061,0.9303211093912997,False
b2251,5.700002022356524,4.2829093589289915,-1.4170926634275327,0.0021395127901973933,0.04706928138434265,True
b0807,5.196896198394568,5.150419507614006,-0.046476690780561825,0.5480468913340295,0.669005952931228,False
b0979,5.393753137172225,4.600296559739021,-0.7934565774332043,0.3253470172431792,0.4699573264845151,False
b1971,5.485642489400075,4.7201680202455,-0.765474469154575,0.030985002220781457,0.11407767839775815,False
b4413,5.488781599788012,4.442993037505108,-1.0457885622829037,0.14399920373584496,0.271884066624515,False
b3614,5.343954569728495,4.949899262279586,-0.3940553074489088,0.09630552858941796,0.21053054666795315,False
b4795,5.161026853888793,5.067047541810979,-0.09397931207781429,0.8282612822453382,0.885267119484896,False
b2611,4.883622295167789,5.376146971331867,0.492524676164078,0.08881470147343017,0.20070512598829537,False
b0402,4.633645704199933,5.538097303976728,0.9044515997767952,0.011173200257359154,0.07552006439010224,False
b4638,5.212002074510349,4.562951680998981,-0.6490503935113683,0.4644196219037316,0.6025943114287289,False
b0915,4.967605197906938,5.298029030681525,0.33042383277458764,0.2240284009138619,0.36535695644531213,False
b1442,4.315366233985761,5.643331143091242,1.3279649091054813,0.028850151519231305,0.10982144191544538,False
b0376,5.130829250377068,5.176616721471842,0.045787471094774546,0.7130914896165295,0.791383433580362,False
b0184,4.457247630053883,5.494914127923337,1.0376664978694548,0.08521962396680413,0.19543468184109195,False
b4764,5.361461359339369,4.089388210027859,-1.2720731493115105,0.25725768917520825,0.4005549930620778,False
b4372,4.581031514549854,5.540307076122332,0.9592755615724782,0.010628718907203336,0.0747675398989476,False
b1443,4.254878182244667,5.570749141434831,1.315870959190164,0.10177632414931508,0.2180861215818897,False
b1753,4.8129518085804435,5.418811174323767,0.6058593657433233,0.007236508714858785,0.06738060396739881,False
b1053,5.6968922312384125,4.177933582958539,-1.5189586482798738,0.010146489421499285,0.07369633378542811,False
b4816,4.7323026251769145,5.337952218519621,0.6056495933427062,0.28585221284922774,0.4304539858453676,False
b3822,5.075141907200873,5.168154510261246,0.09301260306037307,0.7337172293466787,0.8098679107987934,False
b1825,5.104748750282885,5.116759792320047,0.012011042037161523,0.970820315965108,0.978890491586476,False
b2434,4.726338713751628,5.421466639403391,0.6951279256517635,0.05182480417081212,0.15015475863047437,False
b2247,5.366221896218413,4.7353488327687066,-0.6308730634497062,0.22322215669916134,0.36429855973303127,False
b1608,4.5432211199856605,5.554688913438388,1.0114677934527272,0.00032094258801561304,0.03551646698025065,True
b3974,5.25148210777041,4.9290088709584134,-0.32247323681199624,0.3786359286236668,0.5222243539222546,False
b3050,5.921393597028401,3.040746641288836,-2.880646955739565,0.0002306167927969397,0.03470404037035918,True
b4044,5.070431522062258,5.184442878155061,0.11401135609280377,0.33516109954409234,0.48025975565328716,False
b4212,5.437454402849174,4.674468032039526,-0.7629863708096485,0.06152353166278761,0.16464973768788957,False
b1752,5.014493498351556,5.1701606960880815,0.15566719773652515,0.5681827445768695,0.6826722959267595,False
Novel00092,5.653283443852625,4.214151916634207,-1.439131527218418,0.0007872171056929016,0.038824509564282884,True
b0905,3.5953626210129115,5.747982136931239,2.1526195159183277,0.012343118626195483,0.07879931208302322,False
b3159,4.167742860456769,5.6112257191106165,1.443482858653848,0.019597664454339577,0.09445397365088001,False
b0785,5.014290589756741,5.06908444772149,0.054793857964749115,0.9065863969037404,0.9401016056617345,False
b1335,5.330168252857573,4.802906439249199,-0.5272618136083738,0.1330364922644006,0.25826233617575345,False
b0314,5.60716672578664,3.9661840381020586,-1.6409826876845814,0.048401840572506606,0.14433718304944163,False
Novel00185,5.371513180019839,4.711513722958263,-0.6599994570615761,0.11746951010492983,0.2393114667956991,False
b1145,4.544373416354547,5.386901763548373,0.8425283471938263,0.12757534904364132,0.25167391934411526,False
b4398,4.667091084263691,5.42185152851225,0.7547604442485589,0.01592576558708174,0.08448562169600808,False
b1853,4.83410620439544,5.225097838114734,0.3909916337192936,0.38875144033573816,0.5316016039691629,False
b0898,4.339535908994107,5.490955550286927,1.1514196412928195,0.07499264085058077,0.18222359076199593,False
b2706,3.0717978259043677,5.3939712003997125,2.3221733744953448,0.08420304848740078,0.19460462861280003,False
b4461,4.732036973886429,5.370080812545663,0.6380438386592342,0.04872057153105209,0.1445194481370534,False
b3148,4.9903554275219575,5.183083299552039,0.19272787203008157,0.32477437666272063,0.4692811984746588,False
b2219,5.614332722709356,4.225596888278473,-1.3887358344308822,0.007280717045718845,0.06739280091082504,False
b2822,5.150537466672535,5.034669481399791,-0.115867985272744,0.3492017187010178,0.49268070214717635,False
b3869,4.387282211755969,5.498204949336151,1.1109227375801822,0.02841388509334122,0.10880675452125886,False
b3570,5.143231089213343,4.936394793058189,-0.20683629615515375,0.6291713371034987,0.7303985930989401,False
b2392,5.794767452029613,3.454978432403014,-2.339789019626599,0.002660856519575734,0.04996620945546399,True
b3206,4.96538434552703,5.1476289518703275,0.1822446063432972,0.5687276325582931,0.6830210369070429,False
b2306,5.410033481458733,4.458458339663245,-0.9515751417954874,0.16857203684254474,0.30081562677906193,False
b3196,5.233332436843035,4.906965381195503,-0.3263670556475322,0.062091547550483094,0.16520929210961102,False
Novel00272,5.303608538571297,4.794797342118588,-0.5088111964527098,0.06723639917123396,0.17135545683162862,False
b1981,5.252555143250386,4.882379370187663,-0.37017577306272287,0.02154160786942348,0.09835069798369539,False
b2015,5.492456049169024,4.479337385196511,-1.013118663972513,0.003403521536100017,0.0529802090495681,False
b0481,4.9795065063919175,5.158450712322765,0.17894420593084792,0.30339887647038016,0.4473239676738063,False
b0571,5.1624021828840805,4.950271132190005,-0.2121310506940759,0.4237725111519422,0.5655340559173109,False
Novel00173,5.046030682202896,5.084819143154474,0.03878846095157762,0.851435036522907,0.89935753424551,False
b1217,4.550019010790787,5.4044307922851615,0.8544117814943748,0.07707572293768074,0.1855771698199094,False
b3788,4.421689667870555,5.420990754574819,0.9993010867042642,0.07227426760841128,0.1778327374049067,False
b0579,5.0104477833767085,5.100689756383545,0.09024197300683667,0.7122644255938886,0.7909111745911312,False
b2441,4.836211349922569,5.164195507004913,0.3279841570823443,0.4547483772872066,0.5948442778388175,False
b2767,5.036603466613761,4.978795931351015,-0.05780753526274651,0.8984655607797251,0.9331898719693141,False
b4517,5.138225713281266,4.9260753383409615,-0.21215037494030486,0.5382745225223664,0.6626496705191154,False
b2777,5.247567831890966,4.840223325025501,-0.4073445068654653,0.06681402684824624,0.1709585818101078,False
b2586,5.733648007012895,3.735201381677237,-1.9984466253356579,0.000632606021599243,0.037849677220332625,True
b4241,5.384312065940882,4.602358255023945,-0.7819538109169368,0.04434645049566432,0.13843728793443888,False
b1299,5.187059125009021,4.874152984108544,-0.31290614090047786,0.33555203212646734,0.48025975565328716,False
b2806,4.756646373338446,5.292832254156084,0.5361858808176381,0.04667597828467162,0.14231099900924335,False
b2197,4.974764278446747,4.9515059506413115,-0.023258327805435464,0.9677641353906539,0.9775659328456571,False
b1262,5.741175541760691,3.648875709422395,-2.0922998323382958,0.0007068300548165731,0.037849677220332625,True
b1768,4.950568841267916,5.126734765999569,0.17616592473165227,0.4348082482837938,0.5758098017992525,False
b1071,5.486523111318314,4.422139988030026,-1.0643831232882874,0.0012053356711033295,0.04333597425223601,True
b2832,4.24410697341078,5.5155776543699915,1.2714706809592116,0.014827158349821762,0.08278106132194761,False
b3339,4.426047594396391,5.427762749472148,1.0017151550757566,0.037986067347616156,0.12841233447048472,False
b0714,5.0936664408313534,4.9871520567740895,-0.10651438405726399,0.5280514862792658,0.6548480437748949,False
b3873,5.609692640922941,3.9910403831355876,-1.6186522577873537,0.014625316328641561,0.08278106132194761,False
b4003,5.67527812348446,3.7680763923633886,-1.907201731121071,0.0014823951842164035,0.044841133131615835,True
b1036,4.457822290195222,5.429004465543637,0.9711821753484156,0.017357879268115047,0.08876493482406883,False
b2928,5.2007927887213095,4.869466176113762,-0.3313266126075476,0.014148660196566451,0.08278106132194761,False
b1639,4.824041083881757,5.190699041677479,0.36665795779572186,0.27292417517056833,0.41698800346766807,False
b4321,3.911436857170557,5.344387963337634,1.432951106167077,0.09733097931345021,0.21215222688623822,False
b1871,4.4637610429236565,5.424406188999906,0.9606451460762493,0.01187288965780926,0.07756263287372338,False
Novel00224,5.731007108814816,3.022408048243257,-2.708599060571559,0.06435259719688992,0.16791538152304766,False
b2685,5.063450056806367,4.984655692779068,-0.07879436402729922,0.6903881097367661,0.7764527645238575,False
b4687,5.387747873506421,4.413402026336509,-0.9743458471699125,0.07094026389345882,0.17697604466583836,False
b0482,5.302618859474456,4.689582163838555,-0.613036695635901,0.011278446894857906,0.0760025070031866,False
b3651,4.769029211198954,5.186129669931796,0.4171004587328415,0.263086112695727,0.4061680336355084,False
Novel00222,5.498564031932591,4.18983643693037,-1.308727595002221,0.03799723265971562,0.12841233447048472,False
b1822,4.899343392257147,5.091863836029416,0.19252044377226962,0.5503941218635842,0.6705127087198062,False
b2152,5.303758664177626,4.6540002069200925,-0.6497584572575335,0.0235663646751942,0.10074756295904107,False
b1626,3.994636811181452,5.584915042090316,1.5902782309088637,0.006597853994185932,0.06492309742585545,False
Novel00240,5.1339850442513795,4.6273917212195546,-0.5065933230318249,0.42573157903885417,0.5673050257501121,False
b2236,4.387591246754053,5.429831439559076,1.0422401928050231,0.0065252907113105395,0.06492309742585545,False
Novel00059,5.180480078894189,4.800964848565913,-0.37951523032827605,0.10764605598342902,0.22607182931849765,False
b0848,4.478272122622262,5.161872954047079,0.6836008314248172,0.34545809868010907,0.4889969935014549,False
b1685,5.388482500599917,4.2154733479226545,-1.1730091526772624,0.10990325931523329,0.229096993872163,False
b0403,3.805205756896878,5.474243648040031,1.669037891143153,0.031571140603776374,0.11566635022836601,False
b1135,5.133832009505867,4.864735167666747,-0.2690968418391204,0.07223819310384771,0.1778327374049067,False
b2800,5.262177742045043,4.591127165780539,-0.6710505762645038,0.1681939821997614,0.3003798615648743,False
b4750,4.881079419971038,4.986542574131753,0.10546315416071472,0.8359175416080054,0.8904813498069614,False
b2036,4.366841452113103,5.313896393356513,0.9470549412434099,0.1559169033928209,0.285265007104354,False
b2321,5.077444595268065,4.898359338596413,-0.17908525667165165,0.44148212011499705,0.5815590710525702,False
b1447,5.093695432345266,4.833065964480878,-0.2606294678643879,0.4791741089699748,0.6151411330255283,False
b3890,5.217279585645641,4.668020178431065,-0.549259407214576,0.12810750758029663,0.2525017540713093,False
b1601,5.457873419351887,4.236007024184364,-1.221866395167523,0.014093816102343637,0.08278106132194761,False
b3348,5.067200360528626,4.9005199855882955,-0.16668037494033072,0.34790135085965623,0.49130939668286255,False
b2671,4.842013712663421,4.9833966394293805,0.1413829267659592,0.7918124566993276,0.8571087869987662,False
b2198,4.8789490958299675,4.841733718623378,-0.037215377206589295,0.9530249809873614,0.9679058870041363,False
b4085,1.9103690618657219,5.430776810972609,3.5204077491068873,0.01526826524631021,0.08285849386389386,False
Novel00248,3.551919900211553,4.3891088173587205,0.8371889171471674,0.6559628599068972,0.7521618076806731,False
b4245,5.7402759253560545,3.165294500338615,-2.5749814250174397,0.00032481239237163844,0.03551646698025065,True
Novel00351,5.70387159175839,3.4220259072299566,-2.2818456845284336,0.0016439951757846172,0.045218048242784886,True
b2964,4.725174510667434,5.192900276091925,0.4677257654244915,0.02724720417923724,0.10790295478334895,False
b1498,4.624421970819182,5.190776116501896,0.5663541456827135,0.18346407565330974,0.31741972688205633,False
b4679,3.098808795007699,5.565301657734991,2.466492862727292,0.052153576484940185,0.15071812702151421,False
b0844,4.276211046877852,5.373672818826513,1.0974617719486615,0.031931639307033396,0.11660634435310487,False
b3085,5.4292230008969815,4.213514747539518,-1.2157082533574632,0.009738785393696847,0.07296772762422614,False
b1110,5.31659222347572,4.0448981121783385,-1.2716941112973812,0.1726791399348616,0.3052319732286959,False
b2474,5.055636314692878,4.88797657303837,-0.16765974165450803,0.14808646089833713,0.2765759619274811,False
b1138,5.080263530742256,4.679092662602906,-0.4011708681393502,0.46285819216954077,0.60159500911002,False
Novel00331,4.843317385536591,5.064217636474491,0.2209002509379001,0.3819189745095934,0.5249777511788837,False
b1289,5.5569875936309385,3.8688030045575137,-1.6881845890734248,0.010850740204882463,0.07533595404728746,False
b4373,4.345974212764737,5.3182818194910455,0.9723076067263081,0.11253976897931381,0.23168737760511945,False
b4728,4.669134641160055,5.168694374558353,0.4995597333982973,0.19781329267463693,0.334382695865827,False
b2177,5.3493354772664645,4.402869280860257,-0.9464661964062078,0.027791033028235178,0.10864647755289153,False
b2008,5.037650546706435,4.858508861845459,-0.17914168486097637,0.49657390891953035,0.6295547184267943,False
b1435,4.207919000227029,5.418656090022519,1.21073708979549,0.025967320398925256,0.10562948389598165,False
Novel00085,5.189831184123058,4.602526109538467,-0.5873050745845907,0.14011083837070465,0.26661893874750714,False
b4136,5.096273894362423,4.796048886427003,-0.3002250079354205,0.14683127360265893,0.27496838459178996,False
b1789,5.14057608580528,4.698016003619872,-0.4425600821854072,0.1969172540526777,0.3334633996885282,False
b1013,5.354025014227343,4.404528907362398,-0.9494961068649452,0.004479620051028152,0.05791420800883151,False
b2449,4.920764440482075,4.892614211925808,-0.028150228556267365,0.9452554260378723,0.9631894520483552,False
b1834,5.053109811691283,4.843035954984356,-0.21007385670692713,0.12817212334420997,0.25251821315575695,False
b2382,5.410825686772394,4.256919747807127,-1.1539059389652664,0.0014523395719857192,0.044841133131615835,True
b3434,4.934592935885042,4.947988546048568,0.013395610163525973,0.9451377768305268,0.9631894520483552,False
b1224,4.384621173976982,5.317930890671792,0.9333097166948097,0.017425747125577918,0.08877043484630386,False
b2267,5.0579183736203435,4.82539691842113,-0.23252145519921363,0.0814032237080321,0.19127626596944924,False
b2268,4.758423967696667,5.097772163076073,0.3393481953794053,0.13224725245983976,0.25727163807531894,False
b2203,4.609370990512886,4.835881427835289,0.2265104373224025,0.803941178251563,0.86587185217015,False
b4006,4.606234345928989,5.07792483327464,0.47169048734565067,0.4132466417656972,0.5574544419129693,False
b1826,5.361290236070388,4.260809467999965,-1.1004807680704225,0.015669748824938226,0.08372122943609853,False
b2838,5.517460227014983,3.9187045876473867,-1.598755639367596,0.001825829276332464,0.04549018896105387,True
b0495,5.213492330819244,4.499218577157038,-0.7142737536622059,0.1266766241672388,0.2503411225286516,False
b0835,3.560901007971409,5.5520504730793006,1.9911494651078914,0.02145605043522309,0.09805983131698699,False
b2600,4.6884715485566,5.134277397413398,0.4458058488567982,0.04147301440239618,0.1346381771622122,False
b3621,4.785423644292142,5.062570454436952,0.27714681014481,0.09033755985644312,0.20211115086526257,False
b2142,5.19253540619537,4.512545409220851,-0.6799899969745189,0.14531754142082476,0.2734751240277144,False
b2421,4.743879385476158,5.06313451632494,0.31925513084878165,0.30858495414680537,0.45229564801138555,False
b2803,5.137709364552026,4.582837520900154,-0.5548718436518723,0.2202842767126175,0.3610795594909523,False
b4354,4.789704966789422,4.7334750766394755,-0.056229890149946726,0.9454662972872366,0.9631894520483552,False
sRNA00016,4.81339514193783,4.8437692891921,0.030374147254269346,0.9592127038371017,0.9715519329318241,False
b3714,4.399695139295197,5.196854623527522,0.7971594842323251,0.14666226050525794,0.27496838459178996,False
b4595,5.007791438730085,4.758222615813973,-0.24956882291611215,0.4780019996927005,0.6145153178518591,False
b2311,5.220860569076716,4.503095684278281,-0.7177648847984344,0.023801973770361532,0.10089674159692917,False
b4244,5.523592059337401,3.7103363825220232,-1.8132556768153774,0.006674054217092255,0.06497430656466387,False
b1958,4.867588338545903,4.950845532334937,0.08325719378903429,0.6135540599762719,0.7178390566145746,False
b3920,4.703500052786761,5.078423225225225,0.3749231724384643,0.11795879527793048,0.23963850298735057,False
b1452,5.3874300632041665,4.095383293996768,-1.2920467692073982,0.024898352042971743,0.10327523472167946,False
b0802,4.7317424271133275,5.044684251482555,0.31294182436922746,0.2539804579244096,0.3968886821604284,False
b0537,5.042747443359885,4.762921336852212,-0.2798261065076728,0.011654644170154379,0.07703393672408372,False
b2218,4.791988573397349,4.9998803076334735,0.2078917342361244,0.29282494951092947,0.43690105498838144,False
b3574,4.935846499002783,4.870220210526534,-0.06562628847624907,0.6550939592052323,0.7517416744855746,False
b0399,4.958675755223138,4.803874567879939,-0.1548011873431987,0.5825634668420093,0.6942498245318476,False
b4571,4.716199854767449,5.018101202299856,0.3019013475324064,0.3869908615206051,0.5298398372496875,False
b1533,5.438441803656922,3.957772072162333,-1.4806697314945896,0.01077980788022513,0.07524071192293993,False
b3740,4.520634057200552,5.166116066534754,0.6454820093342022,0.06923836354204657,0.1748332912181364,False
b2555,4.639086522436713,5.118998671655816,0.4799121492191025,0.004784107074246563,0.05859522251782829,False
b3232,4.940983712101663,4.835395051479045,-0.10558866062261796,0.5830756542788623,0.6946757463242724,False
b0210,4.58573160244245,5.1044212270557106,0.5186896246132608,0.16220097573567074,0.2932949150288841,False
b3796,4.953520897166641,4.472031146000185,-0.481489751166456,0.5292749970104418,0.6557633887081089,False
b3635,3.5055049874630573,5.507086984979633,2.001581997516576,0.007282867299855202,0.06739280091082504,False
b0624,4.9683962467930405,4.770423804570774,-0.19797244222226684,0.4651947824910143,0.603408723647304,False
b2127,5.107107291918941,4.282799689336778,-0.824307602582163,0.2280034479417765,0.36994919535889115,False
b3550,4.696152304101925,5.049622619913454,0.35347031581152955,0.04348273745249827,0.13752679752418057,False
b4004,5.23106128623251,4.386671799306664,-0.8443894869258459,0.014419408541174317,0.08278106132194761,False
b2135,5.200946962787216,4.191050339623805,-1.009896623163411,0.12735415459469066,0.251348041258123,False
b3743,5.048517971985827,4.626278080906534,-0.4222398910792933,0.26501465677187613,0.4084429188159959,False
b0745,4.703666427947163,4.948103189527853,0.2444367615806895,0.5394164993113154,0.663624245863263,False
b2798,5.086116816880415,4.591960451123643,-0.4941563657567727,0.10082042658549259,0.21733048727939036,False
b2419,5.190748666637513,4.32434437446681,-0.8664042921707029,0.13368338740683838,0.25905485435314796,False
b2839,5.042791455546981,4.678816213549778,-0.36397524199720266,0.019355248856776284,0.09411306269687103,False
b1248,4.961927438345238,4.741335398588273,-0.22059203975696473,0.41651025741629377,0.5598407139113926,False
Novel00206,3.8323719902422635,5.364857524147926,1.5324855339056622,0.021990607878582848,0.09877040354069484,False
b1065,5.134834104803491,4.275124132436168,-0.8597099723673232,0.23572527058320758,0.3773253239052012,False
Novel00019,5.3828565864829345,3.9388985314621223,-1.4439580550208122,0.015178814389959541,0.08278106132194761,False
b0158,4.936322997231467,4.774867718936739,-0.16145527829472783,0.32038304475587925,0.46518249914732646,False
b2370,5.285453522418291,4.216812629528435,-1.0686408928898565,0.01331395691567705,0.08102426729922506,False
b4221,4.6391257947522435,5.043591560893407,0.4044657661411639,0.05620876978872477,0.1572303961399668,False
b0961,4.425574723793588,5.150334667384343,0.7247599435907555,0.09201591852216645,0.20406022705554602,False
b4063,4.18571195654717,5.283021985898103,1.0973100293509335,0.012580853885269949,0.07963630030956359,False
b0951,4.5332066800683295,5.100863982349927,0.5676573022815976,0.04608263807828855,0.14126972656786818,False
b3955,4.1728068790751776,5.249298033441691,1.0764911543665132,0.062301695389992834,0.1652118663046506,False
b4236,4.934471078388911,4.767428226968046,-0.16704285142086484,0.3225287664098447,0.46708909443284374,False
b3362,4.9357857753738195,4.587230720467377,-0.34855505490644223,0.5133752056679546,0.6427479976110128,False
Novel00164,5.3196778797439395,3.905577552443388,-1.4141003273005515,0.11161554455096132,0.23082334760522874,False
b0887,4.778473338837106,4.900855313730215,0.1223819748931092,0.560097063374303,0.6776871735635771,False
b3930,4.374331542206497,5.188528900303354,0.8141973580968571,0.01477874903595733,0.08278106132194761,False
b0465,4.392339385493098,5.176900023919414,0.7845606384263162,0.0251439088377396,0.10377932293891481,False
b3467,4.946587852727316,4.714331256343667,-0.2322565963836496,0.35925182459178856,0.5022643122220842,False
b3789,4.037647155666559,5.283424096945999,1.2457769412794395,0.028316546891804503,0.10879482818254038,False
b0885,4.927459549268534,4.7368406599497215,-0.1906188893188121,0.37616616908905354,0.5199364850236132,False
b1845,4.563628875541964,5.064205239120281,0.5005763635783174,0.04321039138142204,0.13752679752418057,False
b3235,4.832982631918555,4.846247776107009,0.013265144188453704,0.9005560708017893,0.9349284399163614,False
b1600,4.481746859815351,4.993953346140285,0.512206486324934,0.32903029725000876,0.47386138923967647,False
b0483,5.1420275067649746,4.419153931330866,-0.7228735754341082,0.010279768153488546,0.07381695915657056,False
b2086,4.310140308534759,5.18216622456325,0.8720259160284911,0.021631973804381505,0.09846277731649512,False
b0978,5.141273924699446,4.126576798733001,-1.0146971259664452,0.2288528455725293,0.3706573695162438,False
b0908,3.9889467718228317,5.318219553256402,1.3292727814335699,0.008314012407522487,0.06961434269582262,False
b1722,3.284693591263331,5.460975258876168,2.176281667612837,0.02282833929604211,0.10024812794582875,False
b2126,4.819211537510679,4.802764030325291,-0.016447507185387344,0.9466871938975866,0.9636498358385958,False
b3182,4.579437976080185,5.024700573976315,0.44526259789612954,0.06346124830603424,0.16665540222204894,False
b1711,4.7957280741408805,4.8268598578069914,0.031131783666110913,0.8945502075976981,0.9310624609690327,False
b1518,4.69570188336561,4.8783844883093215,0.1826826049437118,0.5718498130509506,0.6853573213936965,False
Novel00080,4.830153611931614,4.760706594324404,-0.06944701760721017,0.8119234294024562,0.871749366305795,False
b4093,4.725315438006924,4.8474197160916,0.1221042780846755,0.7273689602977862,0.8040472644868139,False
b3447,4.090264760941342,5.243998181789118,1.153733420847776,0.040963676735550354,0.13397805317781708,False
Novel00030,4.980025335232745,4.623411647851435,-0.3566136873813104,0.05895885223675649,0.16095336304048852,False
b3772,4.685752744341325,4.9120393817888965,0.22628663744757116,0.2941584948081514,0.4379634148400335,False
b1585,4.945634914097401,4.666530794625376,-0.2791041194720254,0.043450913719406015,0.13752679752418057,False
